student_id,timestamp,course_name,enrollment_status,grade_point_average,attendance_rate,scholarship_percent
e5ccade9-d47c-409e-b594-24a1298d1a67,2026-05-20T15:41:50.506485,Administração,ACTIVE,9.4,87,100
581e5787-4612-42bc-b3a5-8a919f7d3d93,2026-03-26T17:09:59.987216,Ciência de Dados,GRADUATED,9.0,83,25
d8f3984b-296f-463c-ac8b-cd7f9424f8c4,2026-06-05T08:05:29.054379,Administração,GRADUATED,4.4,61,50
5b002a2e-89ea-4d30-bef0-8fd887c55303,2026-01-20T23:55:31.676730,Direito,DROPPED,9.8,92,25
e7459893-ba2f-4c19-b2aa-384169fd8187,2026-04-21T22:34:30.067707,Direito,GRADUATED,9.3,62,100
a1088e3b-5360-4c64-b5f2-a543f6008731,2026-05-19T14:38:16.970888,Engenharia de Software,SUSPENDED,0.3,63,50
d37c2ace-0337-40c3-9de2-6ad2155b3db5,2026-01-01T17:34:47.256720,Ciência de Dados,DROPPED,5.3,100,25
267b282a-02a1-457f-af59-b5fdeba75be3,2026-05-22T03:43:39.539546,Ciência de Dados,DROPPED,8.5,74,100
148098ed-fa85-4638-9bea-3714bc8c8019,2026-04-01T03:38:36.083915,Engenharia de Software,SUSPENDED,6.7,87,50
71b30b96-8fb1-4197-8326-2b5719a0eb09,2026-05-29T07:52:35.848191,Ciência de Dados,DROPPED,5.6,80,25
d64ae180-5428-43bf-8b0e-d33a246918fa,2026-04-29T00:00:20.810304,Engenharia de Software,SUSPENDED,2.3,52,0
838abe3d-a574-438d-9c36-ae570e022f7b,2026-02-19T21:57:19.412823,Engenharia de Software,DROPPED,8.3,52,25
5d3e03e8-6d99-4537-b6c4-135b0d2a9e74,2026-04-04T13:12:08.034374,Engenharia de Software,DROPPED,4.2,74,25
8c3c3738-89a6-4249-ae15-bdcda197314b,2026-01-04T07:46:48.401743,Engenharia de Software,GRADUATED,9.5,57,25
27cd26d2-b64b-469c-9c93-5fc6dafbb25f,2026-04-05T09:01:44.171095,Ciência de Dados,SUSPENDED,6.2,95,25
c6832ca7-d3ac-4386-8646-595daab2a6c8,2026-04-24T21:32:25.505020,Ciência de Dados,GRADUATED,3.9,82,25
02dcb4b2-d425-4d59-8530-9913baaec9f8,2026-05-23T01:24:29.761003,Ciência de Dados,GRADUATED,4.9,61,25
3c37737b-a4af-41db-9843-b3597eea7f5f,2026-06-02T03:57:34.298876,Ciência de Dados,DROPPED,6.4,66,25
cc44d285-79d8-415f-a393-0d51cb1690a8,2026-02-03T11:42:04.449505,Administração,SUSPENDED,7.0,64,100
cd70b48d-1734-4f43-8c9f-74fbdb4ab483,2026-05-08T08:11:35.739869,Administração,GRADUATED,3.6,64,50
adde35da-b583-4f59-9b43-1636e25ba7bc,2026-04-07T16:41:39.877448,Direito,DROPPED,5.2,50,0
708e3820-3132-4511-bf68-40792131e906,2026-01-20T19:52:38.842954,Engenharia de Software,DROPPED,2.8,73,25
e41f5443-1407-404a-890a-77663a4612e5,2026-02-06T15:50:22.952101,Engenharia de Software,GRADUATED,6.5,84,100
2e35f116-d726-4508-a774-17dffe982f77,2026-01-26T06:04:50.887632,Direito,GRADUATED,7.1,71,25
d1ad8fff-6566-44bb-a761-bd34cb5c6576,2026-05-10T11:36:01.629270,Administração,SUSPENDED,7.1,97,25
d825c771-bc42-4941-9958-3b71265550ee,2026-04-04T15:59:58.909958,Direito,SUSPENDED,6.7,66,100
04d7d7c1-40e5-41ac-ad53-8ee1d9ae2332,2026-03-29T05:20:53.160124,Ciência de Dados,DROPPED,3.4,66,100
ceb6ba4e-2161-43f3-ab1e-c28365b0b3b1,2026-03-11T12:25:34.312568,Direito,DROPPED,7.7,94,50
608e4f5e-6c9a-4242-b09b-73fc0ad1b182,2026-04-06T19:52:01.649375,Ciência de Dados,GRADUATED,4.2,92,50
11e6616c-407d-4d30-bd51-89029dff1ea0,2026-01-29T16:40:24.626590,Ciência de Dados,DROPPED,8.3,97,50
3aacef7a-cf22-4279-a1ab-fbf3fb80a766,2026-03-02T14:40:23.038310,Ciência de Dados,ACTIVE,0.5,52,25
dd5a3dad-421f-482d-8917-822a26d0df91,2026-01-14T00:06:38.910107,Direito,ACTIVE,7.4,77,0
1a0cf336-fd9f-4755-8069-e73c0e41f293,2026-04-10T23:21:07.391082,Ciência de Dados,ACTIVE,1.1,98,25
83172bd3-25f4-443b-adfb-cf0f3f506bb5,2026-02-27T03:33:57.621245,Direito,ACTIVE,8.3,78,0
3db8146c-0ed6-40ec-a1cf-baf12751adb3,2026-03-11T19:46:01.002626,Direito,ACTIVE,3.2,64,25
c298601f-fd52-4a52-9f8f-f68439d15ec0,2026-05-06T13:44:05.003853,Direito,ACTIVE,8.2,79,100
1b2965b2-2e06-4822-aed5-6b116ab041f7,2026-04-28T16:22:18.785579,Administração,GRADUATED,6.2,86,0
44a569d9-e79b-43bf-8708-3e0eebba805c,2026-05-29T10:52:56.288912,Engenharia de Software,ACTIVE,5.1,62,25
1cab4bfd-94d4-488c-9da5-0a210bda5279,2026-03-06T22:55:40.400551,Administração,DROPPED,9.3,71,50
a67256f0-1daf-4cd1-8723-3d77142081ea,2026-02-05T12:14:21.246209,Ciência de Dados,GRADUATED,2.7,53,0
0f72eb27-67fc-4c1a-8d62-ff35d4f987f2,2026-02-17T18:37:01.238785,Direito,DROPPED,5.7,90,25
b7ff2fa1-d779-4928-913b-c12642c96380,2026-03-08T16:40:41.247958,Direito,SUSPENDED,7.8,82,0
8ec21aa4-1dbd-49b9-b93d-f6bed72dc3a8,2026-06-03T16:12:11.107823,Ciência de Dados,DROPPED,1.2,84,0
6cb7a735-64d0-4700-a18e-4fadfa29069e,2026-06-04T11:22:01.923072,Engenharia de Software,GRADUATED,7.7,98,0
77f080bf-6309-4865-b119-1d7ee8cf9665,2026-02-27T17:46:03.368099,Ciência de Dados,GRADUATED,1.2,63,50
c819a28e-cd10-49e5-b8fe-e7a947c553c4,2026-02-07T23:04:09.563717,Administração,DROPPED,1.1,92,0
de6a7804-22ae-4807-9fbc-5bfa80d42162,2026-03-26T10:59:44.868522,Ciência de Dados,SUSPENDED,2.0,97,25
f73efb37-dfc7-47fc-93b9-6e47ceae6842,2026-03-22T21:35:17.654049,Direito,GRADUATED,8.6,68,50
9fa4fdd4-464a-457e-9aa2-cbf066f843c1,2026-04-23T05:05:01.202611,Administração,SUSPENDED,1.3,96,0
f44f2872-62e8-4ad2-af94-2ab9ef87baa3,2026-04-29T15:29:07.275357,Engenharia de Software,DROPPED,2.9,62,0
56ab7d36-30dd-47ea-8a0f-39647d7ff414,2026-01-05T03:47:17.596897,Engenharia de Software,SUSPENDED,7.6,92,25
ddd1a078-ccdf-4920-adff-81c99b0aa09a,2026-05-20T04:01:31.524398,Ciência de Dados,ACTIVE,3.1,69,25
8fe7f324-9caf-414c-b749-621328d639c1,2026-02-03T18:34:09.997382,Direito,ACTIVE,5.5,96,100
c93e9171-bb82-439d-87e9-d659e0d89c7c,2026-02-24T05:58:11.611316,Ciência de Dados,ACTIVE,1.7,63,0
2723aea1-b642-44ac-848b-2e364f041733,2026-01-20T14:42:01.915723,Administração,SUSPENDED,4.0,59,100
884b5d55-941f-4aa9-89fa-8f2d2d02bc2a,2026-01-09T05:08:27.179736,Engenharia de Software,DROPPED,0.5,74,100
710b3a01-7484-4942-a049-961fd920a928,2026-02-03T00:50:24.226569,Ciência de Dados,DROPPED,2.1,73,0
92351fa6-b484-4d50-b0be-4b03e8b83c9e,2026-04-22T09:18:03.365481,Direito,GRADUATED,7.9,84,100
0df0097e-d6c3-42a8-80ed-96ff6cac55cb,2026-02-10T08:56:27.451702,Ciência de Dados,DROPPED,2.3,58,50
e04ae551-d9d7-4b26-ab1b-5e32bfb0dea4,2026-01-11T05:11:45.688390,Ciência de Dados,SUSPENDED,6.0,67,0
1af84be5-830c-4a1a-882e-509fb8775f18,2026-03-03T15:34:19.767042,Ciência de Dados,GRADUATED,9.0,76,100
34e5ebdf-9177-42ca-ae45-2b48edea8aa0,2026-01-17T12:04:09.559805,Administração,GRADUATED,1.4,100,50
69f9bee0-24ca-4bcf-b9c3-7fdba8a9dd31,2026-04-11T03:40:35.757406,Direito,GRADUATED,5.4,67,25
3c2ace0e-6c6c-41a0-aad0-617cdc8c1191,2026-04-30T20:42:58.166325,Engenharia de Software,SUSPENDED,9.2,87,0
8a66e136-2fe8-4905-9188-39a250f9804f,2026-04-09T15:42:20.963397,Direito,ACTIVE,6.6,64,100
f20eaa82-0f13-4ecd-b6d6-7ffdb70108ae,2026-04-05T00:31:29.262494,Administração,ACTIVE,2.2,89,0
67e7cd08-c9b9-4949-b16d-ee78dee5b3fc,2026-03-04T11:40:30.308406,Ciência de Dados,GRADUATED,6.8,67,25
cb871bb9-3074-4abe-b854-e46a0a17d8d8,2026-03-19T14:16:28.318836,Direito,DROPPED,7.4,54,50
412d33c4-97f0-4150-ba36-ac98cfb7b249,2026-05-08T02:14:39.292210,Direito,SUSPENDED,7.0,79,0
a0be46b0-c0b2-4275-b2d6-b016ee55b79c,2026-03-22T12:32:05.343814,Ciência de Dados,ACTIVE,1.6,84,100
fd0729c0-064c-4028-8249-3430bb675008,2026-02-21T20:48:34.387674,Ciência de Dados,DROPPED,6.1,96,50
759ac387-1b19-4e70-a4eb-7d9a1a7e41f0,2026-05-11T13:59:57.565723,Direito,ACTIVE,6.9,74,100
737f501b-84aa-4673-aa6f-0c6ef6a6bbce,2026-03-23T05:28:35.139728,Ciência de Dados,SUSPENDED,3.0,86,25
bc22c8ae-23cf-4ece-bd3a-51ba64fe8861,2026-04-28T08:16:34.377880,Engenharia de Software,SUSPENDED,8.7,59,50
c40ca912-4d82-40b7-a7e9-06ca481c69e4,2026-02-10T13:25:06.048741,Administração,DROPPED,0.9,63,100
a4eb0e0f-5519-4e13-b9ae-849d0af48ada,2026-05-16T15:33:21.956792,Direito,ACTIVE,1.1,92,25
206539c0-dfdd-4a10-87d3-c72a9a851d49,2026-03-13T02:11:36.656061,Direito,DROPPED,1.6,71,100
73a2b536-f32f-4d9b-a688-36946e431ac8,2026-03-09T10:07:21.999669,Administração,ACTIVE,0.2,84,0
6b3b529a-5d7d-445e-b99e-b46221804111,2026-01-03T05:25:18.315175,Engenharia de Software,ACTIVE,6.2,86,100
781505ba-606c-4dc8-952e-db8ed6644baa,2026-05-11T20:10:48.217989,Engenharia de Software,ACTIVE,6.4,54,25
acfa10e1-d809-4bf2-93c5-120e7a11e4b0,2026-01-01T15:12:54.907316,Direito,DROPPED,9.4,88,100
b13c4557-9a08-4cc7-ad1f-e0f8a30693e3,2026-02-11T17:23:09.529318,Ciência de Dados,SUSPENDED,2.8,50,0
bc202600-4f7c-49ca-8bae-24c919b3fc9e,2026-01-01T14:10:15.147362,Engenharia de Software,SUSPENDED,0.0,80,50
c7f73da3-752e-48c9-8bbd-999537f7db00,2026-03-27T02:27:47.258288,Administração,SUSPENDED,7.9,77,100
0333de9e-9232-4761-a43f-4c90ac5957e8,2026-03-28T07:52:28.766412,Administração,DROPPED,8.8,83,100
7b979c8d-9a66-47d9-afdd-aa00aef3647a,2026-05-02T08:44:43.975334,Engenharia de Software,GRADUATED,7.8,55,0
24aa81c3-9f5b-4390-935e-29790791a9dd,2026-02-01T15:33:15.748085,Administração,GRADUATED,9.5,80,100
ac1cb23c-528e-425b-b9ce-93f2efaeb55a,2026-03-11T14:01:03.357903,Administração,SUSPENDED,7.4,91,25
6c9f9a91-af0e-40e3-9f0b-c1a571274bd5,2026-02-01T22:31:25.388968,Ciência de Dados,SUSPENDED,5.0,93,0
d9448ce8-4137-4314-a279-0974e8063e6a,2026-04-09T19:05:33.477851,Direito,SUSPENDED,8.4,68,50
664a1964-64d6-4f2f-bb1f-e5a79809ce8a,2026-02-25T22:54:49.056084,Direito,ACTIVE,5.7,74,0
8810cde8-d9a6-41dd-93cc-50c299c34f17,2026-06-02T06:52:29.649515,Ciência de Dados,DROPPED,0.9,64,25
2a151c02-aa6f-4610-8c87-a2e3fed48322,2026-04-18T18:10:51.186504,Engenharia de Software,DROPPED,8.4,81,50
8139f5d0-4a1d-4cbb-aadf-2c0d012fd65f,2026-05-29T17:34:41.568362,Administração,ACTIVE,9.7,82,0
297c3292-1cd9-4b8b-b377-c5e7e3242447,2026-05-21T00:33:49.118795,Engenharia de Software,GRADUATED,4.4,75,50
58aed889-7523-447e-87df-e1635ec041f0,2026-03-19T03:53:20.935407,Direito,ACTIVE,7.4,62,100
daf5b277-c085-476c-b9e3-50fb81f6bd24,2026-04-17T16:52:15.930084,Direito,DROPPED,1.2,61,100
ebc7881b-f651-48b5-9a03-e3a0d507ffa8,2026-04-25T18:35:45.549196,Administração,SUSPENDED,4.1,98,100
cd598dd3-cf10-4fa4-83b3-8f4911dcf09f,2026-04-24T08:59:29.661998,Direito,SUSPENDED,0.1,61,50
8cf90c37-f0a6-4ac6-9fb8-33451e51c150,2026-01-21T22:05:33.623983,Engenharia de Software,GRADUATED,7.7,50,50
7670d797-148f-4718-8b0b-b6b34f8ade8f,2026-02-26T13:12:34.744350,Administração,GRADUATED,8.0,61,0
06336d95-55c3-412b-a95c-8434780fbd36,2026-01-28T05:07:47.821314,Direito,SUSPENDED,9.3,73,25
ea610098-304f-49da-a078-2436b53daa0b,2026-01-04T06:06:02.385291,Engenharia de Software,ACTIVE,4.0,71,100
edfb5034-c5ff-453e-8714-0698cbb9f5d0,2026-02-14T15:47:15.496186,Ciência de Dados,ACTIVE,2.8,68,25
248b8880-7be8-46df-b38a-fef5610d8422,2026-04-16T09:27:25.226340,Administração,DROPPED,6.6,97,50
e4c0f7cb-f0fa-4583-83f4-06696bb75b2f,2026-04-15T11:09:54.398525,Ciência de Dados,GRADUATED,0.3,62,0
c8fe07b9-16e0-4ab5-a15f-30212dcb34ec,2026-01-01T01:40:44.298828,Administração,GRADUATED,4.1,66,0
77d52c5e-941e-407a-8f72-8dac8ae3e609,2026-05-06T09:34:08.316213,Administração,DROPPED,9.8,55,25
856fdec6-a205-43af-820d-646c44ea85d5,2026-02-14T16:39:22.586721,Engenharia de Software,DROPPED,6.2,56,100
ab42a18e-78ef-469a-8e1e-5c37bac99dbf,2026-04-30T16:32:15.794719,Ciência de Dados,GRADUATED,2.6,63,50
5153e44b-0777-4602-b21a-f42ad6cb3cc5,2026-04-05T07:57:29.427342,Ciência de Dados,SUSPENDED,9.9,77,100
da9637ed-7ef3-4a35-a7c2-e16e6e0a1050,2026-03-07T00:48:55.701710,Engenharia de Software,GRADUATED,1.7,79,25
cdce1ef2-eea1-4611-bd5f-1342d8d655b8,2026-02-13T03:06:35.462486,Administração,GRADUATED,6.2,98,50
8261c6d4-ccc2-4860-8b30-49b312c85253,2026-04-26T23:20:07.205432,Direito,DROPPED,0.5,71,50
eac3118f-7910-4bea-86b7-fe7b05011076,2026-04-02T21:36:36.238010,Administração,DROPPED,7.6,99,100
6fb5a131-f136-4072-a610-7c85958fba53,2026-05-07T22:17:50.619190,Ciência de Dados,SUSPENDED,5.2,80,0
dfc9ce9f-3144-4d7d-8946-3242bd150d6d,2026-03-05T12:09:15.475743,Ciência de Dados,GRADUATED,1.7,87,100
66c68f8b-491a-4697-ae8e-256d3a11168d,2026-01-17T04:51:13.204408,Engenharia de Software,DROPPED,4.8,93,0
5f63941b-1e36-4226-823a-c7bad60bceea,2026-03-10T03:38:57.005621,Administração,SUSPENDED,0.7,59,25
c4644982-8ad6-4fbd-90bc-a3aff0ae563d,2026-02-21T11:20:32.423865,Administração,DROPPED,6.2,96,0
4d3d61f5-056f-4ca3-a33b-9fe39a8d8f94,2026-04-03T00:52:53.962167,Engenharia de Software,ACTIVE,2.0,82,0
662f7c18-4db0-4748-971e-41f8cd0ea540,2026-01-10T03:17:49.327895,Direito,ACTIVE,9.4,84,0
1e9ce33f-d2a1-4e21-bf4c-6afa96b19fb2,2026-04-11T17:39:13.584932,Engenharia de Software,DROPPED,1.5,72,0
47132579-ca33-4cac-a3fe-729f4ae1ddef,2026-01-13T11:34:36.472220,Direito,ACTIVE,5.1,55,25
7481a251-e494-4f6e-af4f-6cc28191c46c,2026-02-12T14:59:36.494489,Engenharia de Software,ACTIVE,6.1,71,50
2fb98660-9fb9-4851-97ae-df50d28fd7d8,2026-04-25T08:22:08.898388,Ciência de Dados,GRADUATED,1.5,91,100
59fdcb70-15f3-4411-98f4-1d144c29aa7e,2026-01-13T08:38:41.944499,Administração,ACTIVE,7.1,74,25
a619b25d-959f-418a-973d-40267f9bf199,2026-02-08T01:55:07.717884,Ciência de Dados,GRADUATED,0.8,72,25
2e477ef3-5285-4a1c-95e3-b9e706901c56,2026-02-06T02:46:36.911864,Direito,DROPPED,5.4,75,100
4b2395b5-0425-4317-b7f4-74bafc5e7b4e,2026-02-23T20:08:57.236478,Ciência de Dados,GRADUATED,8.0,91,25
197177db-13f2-4b2e-8b4c-96f5c79a89e1,2026-03-08T06:33:44.763292,Direito,DROPPED,9.0,72,100
1110000f-a205-4b68-b02d-4b19dbdbd489,2026-02-23T08:09:01.588161,Administração,ACTIVE,8.8,60,25
2f1fe926-f9df-43b7-9ddd-7771637e31a2,2026-06-02T20:49:42.580665,Engenharia de Software,ACTIVE,3.3,83,25
47da53e2-d0e9-4356-875f-b0d70d4310cc,2026-03-11T01:15:50.060661,Administração,GRADUATED,3.0,74,100
5c19cbde-e039-41cc-bdda-3f8d703d1111,2026-03-11T04:15:44.265107,Administração,SUSPENDED,5.3,73,100
0e818dbe-83da-48d6-a799-d5ed070ce17d,2026-05-12T10:29:53.538748,Ciência de Dados,SUSPENDED,0.1,89,25
4da75454-c1d5-4101-bc68-1c179f6247ad,2026-05-13T09:16:48.674347,Engenharia de Software,DROPPED,1.9,92,0
fd43114e-b8a6-49b3-ae0d-e356e88f58e1,2026-03-25T10:44:03.367669,Direito,SUSPENDED,5.9,90,50
6ecbfc71-e4ab-426a-a4f7-c86d3ee7c158,2026-04-22T20:04:01.344072,Administração,ACTIVE,7.8,65,50
ba2dce73-3006-47d6-9d68-6267cccf3e98,2026-02-13T16:24:38.122128,Administração,DROPPED,4.3,76,50
0b7e853b-b6fb-4bb4-afba-a23fd3de12d9,2026-02-13T17:11:56.141675,Engenharia de Software,SUSPENDED,4.4,70,0
f0e32710-0d4f-45f6-ad03-c678b45937df,2026-05-24T16:43:56.971929,Direito,ACTIVE,3.4,100,0
88d2c7fa-827a-4a1d-a72e-927adb8748ff,2026-05-16T13:36:39.828961,Engenharia de Software,DROPPED,9.1,51,100
f0eb5cc9-e1ec-495e-887c-6e5aca68bb05,2026-02-11T08:56:08.197616,Direito,DROPPED,3.1,73,100
2fd024de-5de5-4ddf-adc4-2f3e22ed4265,2026-05-07T13:16:19.787017,Engenharia de Software,DROPPED,8.4,53,100
3c4e6e0e-ce56-406c-a990-b6ebeabca773,2026-05-12T04:28:56.454447,Direito,DROPPED,3.7,62,0
0057c21c-369a-4d82-9d78-97828f1eecab,2026-06-03T03:15:04.079118,Administração,ACTIVE,4.8,77,25
ffb18c84-28cd-45d2-a2fe-b57d6497e80a,2026-02-08T20:13:35.248545,Ciência de Dados,SUSPENDED,9.9,97,25
e6b42fda-a967-4d7a-84c1-d68c0a0fc9cf,2026-02-02T00:34:17.844153,Direito,ACTIVE,3.8,55,25
c6cbfa09-a68d-4d06-85c8-a8ad01387bc4,2026-04-15T13:02:07.989312,Administração,SUSPENDED,0.3,66,50
db6f4b42-3a6d-42df-9780-6cfd237bc7ef,2026-03-16T09:34:54.952111,Direito,ACTIVE,3.7,100,50
5e57d8bc-556e-43a2-ac45-7d6f5324ee5b,2026-05-31T16:05:52.032846,Engenharia de Software,GRADUATED,6.0,78,100
778544fb-db83-42f9-a67d-daca3a0dfb57,2026-01-08T14:39:23.196857,Ciência de Dados,ACTIVE,5.8,64,100
a66d5b81-493a-4b16-95f5-1dde9ba95b68,2026-03-02T09:37:03.673941,Administração,GRADUATED,10.0,96,50
6fcce36b-d72a-4830-9456-52941754ca71,2026-01-13T11:27:39.574342,Ciência de Dados,ACTIVE,5.3,78,25
f9562767-9146-4114-bed7-9802714560b5,2026-04-06T11:49:17.461015,Direito,SUSPENDED,1.9,80,50
21f19a53-c547-4a82-839a-4a71b833a6eb,2026-01-10T13:38:33.436932,Engenharia de Software,GRADUATED,1.7,88,25
195bca45-1ab1-4fc8-891a-6a7a9efb02ef,2026-04-18T23:09:30.158828,Engenharia de Software,SUSPENDED,4.2,69,50
3a02614f-5232-4d5c-9970-e94068b0c8c0,2026-06-01T04:15:37.809903,Administração,DROPPED,7.5,77,50
4eacff00-b552-4a99-bd85-0803cdea9582,2026-05-27T13:20:15.813271,Ciência de Dados,GRADUATED,6.1,81,50
1fbfc2f1-9cff-48fb-8fdf-06e0406e99e4,2026-05-27T03:00:34.623932,Direito,ACTIVE,6.3,72,100
065333b6-c539-47b1-9371-abe539c5027f,2026-01-10T15:20:25.626541,Direito,SUSPENDED,3.7,72,0
dc7a0d8c-de84-4878-b7b3-e2fe46a76b39,2026-02-01T11:35:54.372623,Administração,SUSPENDED,5.9,80,0
930f239d-c8cf-46e5-aaab-9d62543bef33,2026-01-09T13:08:16.726690,Direito,DROPPED,4.5,96,50
7822d7b1-546d-40e7-b5f9-2f4d01cf61de,2026-05-03T11:55:59.912056,Engenharia de Software,SUSPENDED,9.0,62,100
e612f92d-6f58-4de5-9820-315f273f4e62,2026-03-13T04:17:03.078267,Administração,SUSPENDED,2.4,100,25
fe9f5297-a08b-4873-a407-6f2b14c3e469,2026-02-10T05:35:41.370279,Ciência de Dados,ACTIVE,1.3,93,50
a1ec3375-c399-4e84-8a01-7d5adeb83fbb,2026-02-03T01:14:30.250813,Engenharia de Software,ACTIVE,6.8,69,100
e58b0950-14a8-47da-8085-baf345b8000e,2026-01-04T11:19:15.838892,Engenharia de Software,DROPPED,3.7,60,100
0e34f2ed-f179-4681-b5b1-064a2b42a5e2,2026-03-02T16:29:38.305619,Administração,DROPPED,2.2,55,50
2af891e9-d421-4bdc-a4f0-b9ae09e9b03e,2026-05-16T10:55:22.479749,Engenharia de Software,SUSPENDED,2.0,53,50
7d4a55eb-06f9-4e8d-b037-288a8bdbac0c,2026-04-11T18:28:21.986702,Direito,SUSPENDED,7.8,93,25
20ac834e-d005-4fdf-95a6-3f12d165fecd,2026-01-29T22:49:58.792506,Engenharia de Software,GRADUATED,4.7,82,50
e7a7c505-3c3d-4ec8-a5b3-28debf06556c,2026-01-28T07:01:00.659502,Direito,GRADUATED,3.3,52,0
0fbec061-add2-4899-86d8-6f38cfb0374e,2026-02-19T22:42:50.334911,Administração,GRADUATED,1.5,60,50
6ec812b2-f7b5-48c3-9aa7-9a4c723534e4,2026-02-12T06:12:23.430970,Ciência de Dados,ACTIVE,2.7,77,25
7cbc68da-98fa-44f8-a335-c798ae6ecb26,2026-02-21T20:11:57.714858,Engenharia de Software,GRADUATED,1.1,64,25
03add270-40c2-475a-94fc-036381f0c942,2026-02-28T00:12:02.749977,Administração,ACTIVE,6.5,62,100
d84d270b-61ea-4607-8749-1eda1d9f2a1c,2026-03-18T12:06:43.583041,Ciência de Dados,GRADUATED,4.8,60,100
6d157957-1460-48d4-80b1-9571fb03ee08,2026-04-03T07:34:02.605970,Direito,ACTIVE,4.3,57,0
b4def077-3818-4b08-a529-9eaeb26f8fff,2026-05-20T01:50:52.389455,Administração,SUSPENDED,2.3,65,100
bab1a46b-5529-48e4-a296-90db320a13ae,2026-02-09T10:49:37.880682,Direito,DROPPED,1.6,81,100
68519a23-c7df-4585-93c4-da25ed73ce61,2026-02-03T00:42:06.601333,Direito,SUSPENDED,9.4,59,50
97803966-fe12-45e1-b148-11d77f38ed4e,2026-05-09T15:25:22.860718,Administração,GRADUATED,5.5,79,0
eaf4acc7-a6ce-420e-9e0d-78cff7533b19,2026-01-19T20:49:48.023557,Ciência de Dados,SUSPENDED,5.5,79,0
c76aec58-a97d-417f-ab53-d3b3a972ff66,2026-04-22T22:24:27.741927,Ciência de Dados,GRADUATED,1.2,56,100
3ce4ec55-d34e-4e88-b661-c75d19b7834f,2026-03-20T03:33:23.249419,Administração,SUSPENDED,5.9,88,50
da714a3c-eb4c-455c-ad59-9db2760159fb,2026-02-02T00:43:42.388547,Ciência de Dados,ACTIVE,4.4,77,25
e2207231-c4af-40ea-a586-9e0e3e9d608f,2026-02-18T16:37:56.650725,Direito,ACTIVE,4.7,60,100
a7de4e10-08a2-45ec-99d7-0944d1d8e8cc,2026-04-12T21:54:21.244820,Engenharia de Software,ACTIVE,5.0,94,100
91508a74-9339-4c4a-b259-ad112d34f5d8,2026-05-03T01:47:29.284013,Engenharia de Software,ACTIVE,5.5,93,25
108cbd31-1a1d-4b4b-b6f7-5c5ae32b2034,2026-04-02T07:15:03.060109,Direito,ACTIVE,4.1,69,25
084ae507-fa0e-4f28-8b4b-524a0ee18c32,2026-04-10T08:02:47.673882,Ciência de Dados,GRADUATED,9.7,63,100
5b02f404-2e6f-49a2-a4b5-9452ffa46ae1,2026-03-17T14:20:34.908302,Engenharia de Software,SUSPENDED,2.1,93,100
19ba3831-2d87-417e-9f3d-c9c65217eec0,2026-01-13T08:32:29.395628,Administração,DROPPED,5.0,93,50
33d03606-5192-411e-83d1-68d12602df57,2026-03-12T09:25:06.251026,Direito,ACTIVE,6.1,77,25
5fc7578b-8a13-4d3b-a434-6c1ca96baecb,2026-03-13T07:39:45.709974,Ciência de Dados,SUSPENDED,8.5,77,25
9374d7a5-d78e-40f7-9377-1113dc61cbb8,2026-02-13T09:47:29.090247,Ciência de Dados,GRADUATED,9.8,77,50
575675ad-c025-46a8-ab5b-ca01a3553704,2026-03-25T15:39:03.577910,Administração,ACTIVE,8.4,56,50
00f7112e-ef79-45c6-b1e6-1a13572c14a9,2026-01-24T06:00:50.005895,Ciência de Dados,SUSPENDED,6.1,75,100
9976597d-08f5-4888-8ada-8ba14ed79007,2026-01-19T21:41:35.522101,Engenharia de Software,GRADUATED,7.1,87,25
1f209202-659c-440e-99df-306a29a14c5c,2026-03-14T04:30:38.931654,Engenharia de Software,SUSPENDED,9.2,64,50
25ecd807-33af-40b5-8248-1ba95281c997,2026-04-18T00:46:05.596313,Direito,ACTIVE,6.2,60,25
7c05d54c-7915-44b0-bfa6-2fd66bb917af,2026-01-22T14:17:24.829217,Direito,SUSPENDED,1.4,89,25
78fb9ceb-3720-4684-ae21-e1fd9af905e9,2026-02-02T13:20:50.220246,Ciência de Dados,DROPPED,6.0,69,0
9b06475a-d922-4f85-bca4-b4a9b7ddedcc,2026-06-04T14:50:40.088642,Engenharia de Software,SUSPENDED,7.9,59,25
47e7c6d0-8f04-4d1b-ac27-5d7bbf815fef,2026-01-07T03:03:13.989544,Engenharia de Software,ACTIVE,5.2,66,0
182ab271-6834-4fe3-a205-be3a06ac6f32,2026-01-04T06:04:47.010215,Ciência de Dados,DROPPED,2.0,64,50
3a70d24f-2444-4404-9031-a7144e663d73,2026-06-04T15:40:38.702297,Direito,GRADUATED,2.9,95,50
2389bf02-7166-45f2-b7f1-12e964851947,2026-03-11T05:30:54.192327,Ciência de Dados,ACTIVE,7.9,77,25
15510a39-c619-41bc-a775-dab7ecce40bc,2026-01-21T19:54:15.096073,Engenharia de Software,SUSPENDED,0.3,97,25
f4bb0d4c-3642-4653-8987-a601f631fa93,2026-03-17T08:41:35.301701,Ciência de Dados,ACTIVE,5.6,61,25
177e6af4-3075-4165-901b-1dda7432e641,2026-03-29T01:56:27.394232,Administração,ACTIVE,0.2,53,50
443de22d-bc55-40db-8542-80384d37398a,2026-03-02T02:16:18.877009,Engenharia de Software,GRADUATED,6.9,98,50
30bdca83-d2ef-46eb-99d7-0182adc90c07,2026-02-24T08:09:52.496422,Engenharia de Software,SUSPENDED,8.5,83,0
